document_id,parser,chunker,query_id,question_type,n_evidence,n_present_in_corpus,coverage,n_chunks
D4,context_aware,basic,D4-Q080,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q081,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q082,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q083,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q084,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q085,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q086,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q087,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q088,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q089,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q090,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q091,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q092,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q093,negative_query,1,1,1.0,161
D4,context_aware,basic,D4-Q094,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q095,temporal,1,1,1.0,161
D4,context_aware,basic,D4-Q096,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q097,temporal,1,1,1.0,161
D4,context_aware,basic,D4-Q098,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q099,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q100,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q101,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q102,comparison,1,1,1.0,161
D4,context_aware,basic,D4-Q103,comparison,1,1,1.0,161
D4,context_aware,basic,D4-Q104,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q105,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q106,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q107,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q108,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q109,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q110,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q111,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q112,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q113,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q114,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q115,temporal,1,1,1.0,161
D4,context_aware,basic,D4-Q116,comparison,1,1,1.0,161
D4,context_aware,basic,D4-Q117,comparison,1,1,1.0,161
D4,context_aware,basic,D4-Q118,procedural,2,2,1.0,161
D4,context_aware,basic,D4-Q119,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q120,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q121,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q122,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q123,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q124,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q125,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q126,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q127,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q128,list_membership,4,4,1.0,161
D4,context_aware,basic,D4-Q129,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q130,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q131,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q132,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q133,conditional_exception,3,3,1.0,161
D4,context_aware,basic,D4-Q134,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q135,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q136,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q137,negative_query,1,1,1.0,161
D4,context_aware,basic,D4-Q138,negative_query,1,1,1.0,161
D4,context_aware,basic,D4-Q139,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q140,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q141,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q142,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q143,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q144,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q145,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q146,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q147,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q148,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q149,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q150,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q151,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q152,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q153,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q154,temporal,1,1,1.0,161
D4,context_aware,basic,D4-Q155,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q156,exact_fact,4,4,1.0,161
D4,context_aware,basic,D4-Q157,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q158,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q159,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q160,list_membership,1,1,1.0,161
D4,context_aware,basic,D4-Q161,paraphrase,1,1,1.0,161
D4,context_aware,basic,D4-Q162,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q163,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q164,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q165,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q166,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q167,negative_query,1,1,1.0,161
D4,context_aware,basic,D4-Q168,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q169,negation,1,1,1.0,161
D4,context_aware,basic,D4-Q170,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q171,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q172,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q173,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q174,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q175,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q176,table_lookup,1,1,1.0,161
D4,context_aware,basic,D4-Q177,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q178,numerical,1,1,1.0,161
D4,context_aware,basic,D4-Q179,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q180,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q181,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q182,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q183,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q184,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q185,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q186,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q187,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q188,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q189,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q190,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q191,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q192,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q193,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q194,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q195,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q196,procedural,1,1,1.0,161
D4,context_aware,basic,D4-Q197,exact_fact,1,1,1.0,161
D4,context_aware,basic,D4-Q198,conditional_exception,1,1,1.0,161
D4,context_aware,basic,D4-Q199,table_lookup,1,1,1.0,161
D4,context_aware,basic,D4-Q200,table_lookup,1,1,1.0,161
D4,context_aware,medium,D4-Q001,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q002,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q003,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q004,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q005,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q006,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q007,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q008,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q009,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q010,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q011,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q012,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q013,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q014,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q015,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q016,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q017,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q018,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q019,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q020,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q021,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q022,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q023,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q024,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q025,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q026,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q027,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q028,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q029,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q030,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q031,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q032,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q033,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q034,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q035,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q036,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q037,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q038,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q039,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q040,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q041,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q042,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q043,paraphrase,1,1,1.0,344
D4,context_aware,medium,D4-Q044,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q045,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q046,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q047,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q048,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q049,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q050,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q051,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q052,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q053,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q054,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q055,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q056,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q057,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q058,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q059,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q060,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q061,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q062,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q063,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q064,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q065,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q066,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q067,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q068,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q069,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q070,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q071,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q072,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q073,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q074,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q075,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q076,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q077,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q078,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q079,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q080,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q081,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q082,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q083,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q084,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q085,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q086,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q087,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q088,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q089,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q090,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q091,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q092,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q093,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q094,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q095,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q096,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q097,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q098,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q099,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q100,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q101,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q102,comparison,1,1,1.0,344
D4,context_aware,medium,D4-Q103,comparison,1,1,1.0,344
D4,context_aware,medium,D4-Q104,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q105,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q106,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q107,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q108,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q109,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q110,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q111,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q112,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q113,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q114,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q115,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q116,comparison,1,1,1.0,344
D4,context_aware,medium,D4-Q117,comparison,1,1,1.0,344
D4,context_aware,medium,D4-Q118,procedural,2,2,1.0,344
D4,context_aware,medium,D4-Q119,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q120,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q121,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q122,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q123,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q124,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q125,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q126,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q127,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q128,list_membership,4,4,1.0,344
D4,context_aware,medium,D4-Q129,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q130,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q131,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q132,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q133,conditional_exception,3,3,1.0,344
D4,context_aware,medium,D4-Q134,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q135,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q136,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q137,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q138,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q139,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q140,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q141,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q142,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q143,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q144,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q145,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q146,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q147,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q148,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q149,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q150,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q151,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q152,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q153,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q154,temporal,1,1,1.0,344
D4,context_aware,medium,D4-Q155,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q156,exact_fact,4,4,1.0,344
D4,context_aware,medium,D4-Q157,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q158,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q159,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q160,list_membership,1,1,1.0,344
D4,context_aware,medium,D4-Q161,paraphrase,1,1,1.0,344
D4,context_aware,medium,D4-Q162,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q163,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q164,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q165,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q166,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q167,negative_query,1,1,1.0,344
D4,context_aware,medium,D4-Q168,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q169,negation,1,1,1.0,344
D4,context_aware,medium,D4-Q170,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q171,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q172,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q173,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q174,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q175,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q176,table_lookup,1,1,1.0,344
D4,context_aware,medium,D4-Q177,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q178,numerical,1,1,1.0,344
D4,context_aware,medium,D4-Q179,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q180,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q181,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q182,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q183,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q184,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q185,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q186,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q187,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q188,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q189,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q190,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q191,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q192,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q193,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q194,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q195,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q196,procedural,1,1,1.0,344
D4,context_aware,medium,D4-Q197,exact_fact,1,1,1.0,344
D4,context_aware,medium,D4-Q198,conditional_exception,1,1,1.0,344
D4,context_aware,medium,D4-Q199,table_lookup,1,1,1.0,344
D4,context_aware,medium,D4-Q200,table_lookup,1,1,1.0,344
D4,context_aware,advanced,D4-Q001,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q002,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q003,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q004,list_membership,1,1,1.0,274
D4,context_aware,advanced,D4-Q005,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q006,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q007,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q008,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q009,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q010,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q011,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q012,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q013,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q014,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q015,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q016,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q017,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q018,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q019,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q020,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q021,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q022,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q023,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q024,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q025,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q026,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q027,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q028,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q029,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q030,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q031,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q032,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q033,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q034,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q035,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q036,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q037,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q038,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q039,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q040,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q041,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q042,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q043,paraphrase,1,1,1.0,274
D4,context_aware,advanced,D4-Q044,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q045,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q046,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q047,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q048,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q049,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q050,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q051,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q052,negation,1,1,1.0,274
D4,context_aware,advanced,D4-Q053,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q054,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q055,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q056,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q057,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q058,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q059,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q060,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q061,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q062,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q063,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q064,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q065,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q066,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q067,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q068,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q069,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q070,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q071,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q072,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q073,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q074,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q075,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q076,negation,1,1,1.0,274
D4,context_aware,advanced,D4-Q077,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q078,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q079,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q080,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q081,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q082,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q083,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q084,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q085,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q086,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q087,procedural,1,1,1.0,274
D4,context_aware,advanced,D4-Q088,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q089,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q090,list_membership,1,1,1.0,274
D4,context_aware,advanced,D4-Q091,conditional_exception,1,1,1.0,274
D4,context_aware,advanced,D4-Q092,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q093,negative_query,1,1,1.0,274
D4,context_aware,advanced,D4-Q094,exact_fact,1,1,1.0,274
D4,context_aware,advanced,D4-Q095,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q096,numerical,1,1,1.0,274
D4,context_aware,advanced,D4-Q097,temporal,1,1,1.0,274
D4,context_aware,advanced,D4-Q098,negation,1,1,1.0,274
